Function Name,Metric Name,Device,Suspicion Score,β_normal(%),β_abnormal(%),Δβ(%),Z-Score(β),p-value(β),U-test p(β),μ_normal,μ_abnormal,Δμ,Z-Score(μ),Z-Score(log_μ),p-value(μ),U-test p(μ)
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",gpu_sm_frequency,GPU 7,0.832324,0.170800,0.082167,-0.088633,-9.012679,0.000000,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",gpu_mem_used,GPU 7,0.798824,0.170800,0.082167,-0.088633,-9.012679,0.000000,0.001166,85.704900,85.705000,0.000100,0.000000,0.000000,0.000000,0.000721
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",gpu_mem_frequency,GPU 7,0.798824,0.170800,0.082167,-0.088633,-9.012679,0.000000,0.001166,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",gpu_usage,GPU 7,0.785818,0.068571,0.033767,-0.034805,-8.894413,0.000000,0.001166,7.142857,3.500000,-3.642857,-9.638094,-13.683469,0.000031,0.001758
"void flashinfer::norm::FusedAddRMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",gpu_sm_frequency,GPU 7,0.759979,0.142643,0.068133,-0.074510,-9.821796,0.000000,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::norm::FusedAddRMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",gpu_frequency,GPU 7,0.759979,0.142643,0.068133,-0.074510,-9.821796,0.000000,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::norm::FusedAddRMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",gpu_mem_used,GPU 7,0.731817,0.142643,0.068133,-0.074510,-9.821796,0.000000,0.001166,85.704900,85.705000,0.000100,0.000000,0.000000,0.000000,0.000721
"void flashinfer::norm::FusedAddRMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",gpu_mem_frequency,GPU 7,0.731817,0.142643,0.068133,-0.074510,-9.821796,0.000000,0.001166,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &(float silu<float>(float const&))>(__nv_bfloat16*, __nv_bfloat16 const*, int)",gpu_sm_frequency,GPU 7,0.707752,0.134343,0.063983,-0.070360,-9.681121,0.000000,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &(float silu<float>(float const&))>(__nv_bfloat16*, __nv_bfloat16 const*, int)",gpu_frequency,GPU 7,0.707752,0.134343,0.063983,-0.070360,-9.681121,0.000000,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",process_gpu_usage,GPU 7,0.699778,0.163229,0.082167,-0.081062,-2.762905,0.000245,0.001166,7.142857,3.912083,-3.230774,-4.681836,-5.869728,0.000005,0.002200
"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &(float silu<float>(float const&))>(__nv_bfloat16*, __nv_bfloat16 const*, int)",gpu_mem_used,GPU 7,0.681159,0.134343,0.063983,-0.070360,-9.681121,0.000000,0.001166,85.704900,85.705000,0.000100,0.000000,0.000000,0.000000,0.000721
"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &(float silu<float>(float const&))>(__nv_bfloat16*, __nv_bfloat16 const*, int)",gpu_mem_frequency,GPU 7,0.681159,0.134343,0.063983,-0.070360,-9.681121,0.000000,0.001166,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",gpu_usage,GPU 7,0.632138,0.052229,0.025317,-0.026912,-9.805693,0.000000,0.003318,7.142857,3.500000,-3.642857,-9.638094,-13.683469,0.000031,0.001758
"void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",gpu_frequency,GPU 7,0.622536,0.117086,0.055833,-0.061252,-9.785496,0.000000,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",gpu_sm_frequency,GPU 7,0.622536,0.117086,0.055833,-0.061252,-9.785496,0.000000,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",gpu_mem_frequency,GPU 7,0.599385,0.117086,0.055833,-0.061252,-9.785496,0.000000,0.001166,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",gpu_mem_used,GPU 7,0.599385,0.117086,0.055833,-0.061252,-9.785496,0.000000,0.001166,85.704900,85.705000,0.000100,0.000000,0.000000,0.000000,0.000721
"void flashinfer::norm::FusedAddRMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",process_gpu_usage,GPU 7,0.591144,0.136086,0.068133,-0.067952,-2.827185,0.000214,0.001166,7.142857,3.911133,-3.231724,-4.683213,-5.872208,0.000005,0.002200
write,disk_usage,Host,0.581456,26.806513,27.128600,0.322088,0.587433,0.462669,0.072106,62.913325,75.758729,12.845404,1.305767,1.217841,0.007535,0.009324
"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &(float silu<float>(float const&))>(__nv_bfloat16*, __nv_bfloat16 const*, int)",process_gpu_usage,GPU 7,0.558029,0.128286,0.063983,-0.064302,-2.805955,0.000234,0.001166,7.142857,3.911117,-3.231740,-4.683237,-5.872251,0.000005,0.002200
"void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)",process_gpu_usage,GPU 7,0.478598,0.111557,0.055833,-0.055724,-2.722667,0.000267,0.001166,7.142857,3.913483,-3.229374,-4.679807,-5.866080,0.000005,0.002200
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",gpu_sm_occupancy,GPU 7,0.446607,0.069329,0.033767,-0.035562,-12.524297,0.000000,0.003361,0.026714,0.028000,0.001286,0.035318,0.034278,0.952245,0.124464
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",gpu_sm_util,GPU 7,0.445948,0.069329,0.033767,-0.035562,-12.524297,0.000000,0.003361,0.264286,0.274983,0.010698,0.029787,0.015761,0.959939,0.121744
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",gpu_link_transmit,GPU 7,0.445388,0.069329,0.033767,-0.035562,-12.524297,0.000000,0.003361,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",gpu_link_receive,GPU 7,0.445388,0.069329,0.033767,-0.035562,-12.524297,0.000000,0.003361,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",gpu_sm_occupancy,GPU 7,0.405475,0.052914,0.025317,-0.027598,-14.658114,0.000000,0.003232,0.026714,0.028000,0.001286,0.035318,0.034278,0.952245,0.124464
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",gpu_sm_util,GPU 7,0.404964,0.052914,0.025317,-0.027598,-14.658114,0.000000,0.003232,0.264286,0.274983,0.010698,0.029787,0.015761,0.959939,0.121744
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",gpu_link_transmit,GPU 7,0.404529,0.052914,0.025317,-0.027598,-14.658114,0.000000,0.003232,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",gpu_link_receive,GPU 7,0.404529,0.052914,0.025317,-0.027598,-14.658114,0.000000,0.003232,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",gpu_sm_occupancy,GPU 7,0.383906,0.018057,0.008383,-0.009674,-39.650820,0.000000,0.002981,0.026714,0.028000,0.001286,0.035318,0.034278,0.952245,0.124464
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",gpu_sm_util,GPU 7,0.383734,0.018057,0.008383,-0.009674,-39.650820,0.000000,0.002981,0.264286,0.275167,0.010881,0.030298,0.016452,0.959245,0.121199
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",gpu_link_receive,GPU 7,0.383574,0.018057,0.008383,-0.009674,-39.650820,0.000000,0.002981,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",gpu_link_transmit,GPU 7,0.383574,0.018057,0.008383,-0.009674,-39.650820,0.000000,0.002981,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",gpu_sm_frequency,GPU 7,0.322723,0.068571,0.033767,-0.034805,-8.894413,0.000000,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",gpu_frequency,GPU 7,0.322723,0.068571,0.033767,-0.034805,-8.894413,0.000000,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",gpu_mem_used,GPU 7,0.309568,0.068571,0.033767,-0.034805,-8.894413,0.000000,0.001166,85.704900,85.705000,0.000100,0.000000,0.000000,0.000000,0.000721
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",gpu_mem_frequency,GPU 7,0.309568,0.068571,0.033767,-0.034805,-8.894413,0.000000,0.001166,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",gpu_sm_frequency,GPU 7,0.274062,0.052229,0.025317,-0.026912,-9.805693,0.000000,0.003318,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",gpu_frequency,GPU 7,0.274062,0.052229,0.025317,-0.026912,-9.805693,0.000000,0.003318,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::PersistentVariableLengthMergeStatesKernel<8u, 16u, 8u, 4u, __nv_bfloat16, __nv_bfloat16, int>(__nv_bfloat16*, float*, int*, __nv_bfloat16*, float*, unsigned int, unsigned int*, unsigned int)",process_gpu_usage,GPU 7,0.269732,0.065400,0.033767,-0.031633,-2.657356,0.000309,0.001166,7.142857,3.912183,-3.230674,-4.681691,-5.869467,0.000005,0.002200
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",gpu_mem_used,GPU 7,0.263890,0.052229,0.025317,-0.026912,-9.805693,0.000000,0.003318,85.704900,85.705000,0.000100,0.000000,0.000000,0.000000,0.000721
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",gpu_mem_frequency,GPU 7,0.263890,0.052229,0.025317,-0.026912,-9.805693,0.000000,0.003318,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
Memset (Device),gpu_pcie_transmit,GPU 7,0.255581,0.024800,0.011967,-0.012833,-19.646949,0.000000,0.003361,393528128.571429,481970836.245600,88442707.674171,0.345780,-0.268472,0.715923,0.349108
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",gpu_usage,GPU 7,0.222999,0.017786,0.008383,-0.009402,-10.033837,0.000000,0.003232,7.142857,3.500000,-3.642857,-9.638094,-13.683469,0.000031,0.001758
"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<false, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",process_gpu_usage,GPU 7,0.213017,0.049843,0.025317,-0.024526,-2.816198,0.000215,0.001166,7.142857,3.912333,-3.230524,-4.681474,-5.869076,0.000005,0.002200
"void flashinfer::sampling::TopKTopPSamplingFromProbKernel<1024u, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockScanAlgorithm)2, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, int*, float*, int*, int*, int, float, unsigned int, unsigned long, unsigned long)",gpu_usage,GPU 7,0.149447,0.017829,0.008767,-0.009062,-2.808306,0.000109,0.001166,7.142857,3.500000,-3.642857,-9.638094,-13.683469,0.000031,0.001758
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",process_gpu_usage,GPU 7,0.109857,0.017429,0.008383,-0.009045,-6.058433,0.000001,0.003361,7.142857,3.833333,-3.309524,-4.795956,-6.086813,0.000001,0.002200
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",gpu_sm_frequency,GPU 7,0.097896,0.017786,0.008383,-0.009402,-10.033837,0.000000,0.003232,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",gpu_frequency,GPU 7,0.097896,0.017786,0.008383,-0.009402,-10.033837,0.000000,0.003232,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",gpu_mem_frequency,GPU 7,0.094342,0.017786,0.008383,-0.009402,-10.033837,0.000000,0.003232,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",gpu_mem_used,GPU 7,0.094342,0.017786,0.008383,-0.009402,-10.033837,0.000000,0.003232,85.704900,85.705000,0.000100,0.000000,0.000000,0.000000,0.000721
"void flashinfer::sampling::TopKTopPSamplingFromProbKernel<1024u, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockScanAlgorithm)2, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, int*, float*, int*, int*, int, float, unsigned int, unsigned long, unsigned long)",process_gpu_usage,GPU 7,0.091103,0.018529,0.008767,-0.009762,-3.245736,0.000033,0.001166,7.142857,3.833333,-3.309524,-4.795956,-6.086813,0.000001,0.002200
"void flashinfer::sampling::TopKTopPSamplingFromProbKernel<1024u, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockScanAlgorithm)2, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, int*, float*, int*, int*, int, float, unsigned int, unsigned long, unsigned long)",gpu_frequency,GPU 7,0.028874,0.017829,0.008767,-0.009062,-2.808306,0.000109,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::sampling::TopKTopPSamplingFromProbKernel<1024u, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockScanAlgorithm)2, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, int*, float*, int*, int*, int, float, unsigned int, unsigned long, unsigned long)",gpu_sm_frequency,GPU 7,0.028874,0.017829,0.008767,-0.009062,-2.808306,0.000109,0.001166,119142.857143,115500.000000,-3642.857143,-0.377964,-0.377964,0.355918,0.440401
"void flashinfer::sampling::TopKTopPSamplingFromProbKernel<1024u, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockScanAlgorithm)2, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, int*, float*, int*, int*, int, float, unsigned int, unsigned long, unsigned long)",gpu_sm_occupancy,GPU 7,0.027644,0.018400,0.008767,-0.009633,-2.835378,0.000107,0.001166,0.026714,0.028000,0.001286,0.035318,0.034278,0.952245,0.124464
"void flashinfer::sampling::TopKTopPSamplingFromProbKernel<1024u, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockScanAlgorithm)2, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, int*, float*, int*, int*, int, float, unsigned int, unsigned long, unsigned long)",gpu_sm_util,GPU 7,0.027473,0.018400,0.008767,-0.009633,-2.835378,0.000107,0.001166,0.264286,0.275167,0.010881,0.030298,0.016452,0.959245,0.121199
"void flashinfer::sampling::TopKTopPSamplingFromProbKernel<1024u, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockScanAlgorithm)2, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, int*, float*, int*, int*, int, float, unsigned int, unsigned long, unsigned long)",gpu_link_transmit,GPU 7,0.027314,0.018400,0.008767,-0.009633,-2.835378,0.000107,0.001166,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flashinfer::sampling::TopKTopPSamplingFromProbKernel<1024u, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockScanAlgorithm)2, (cub::CUB_200802_SM_800_890_900_1000_1200::BlockReduceAlgorithm)2, 4u, true, float, int>(float*, int*, float*, int*, int*, int, float, unsigned int, unsigned long, unsigned long)",gpu_link_receive,GPU 7,0.027314,0.018400,0.008767,-0.009633,-2.835378,0.000107,0.001166,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
