Function Name,Metric Name,Device,Suspicion Score,β_normal(%),β_abnormal(%),Δβ(%),Z-Score(β),p-value(β),U-test p(β),μ_normal,μ_abnormal,Δμ,Z-Score(μ),Z-Score(log_μ),p-value(μ),U-test p(μ)
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",process_gpu_usage,GPU 7,1.997335,0.111971,0.242767,0.130795,14.606105,0.000000,0.001166,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",process_gpu_usage,GPU 7,1.969406,0.120686,0.253683,0.132998,14.143234,0.000000,0.001166,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",gpu_usage,GPU 7,1.913236,0.112775,0.236683,0.123908,14.687567,0.000000,0.000666,85.000000,100.000000,15.000000,0.792143,0.753167,0.060032,0.029139
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_link_transmit,GPU 7,1.868354,0.129300,0.174929,0.045629,40.595500,0.000000,0.000583,1268414671.428571,789925285.714286,-478489385.714286,-0.308211,-0.351529,0.517348,0.247013
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_link_receive,GPU 7,1.868354,0.129300,0.174929,0.045629,40.595500,0.000000,0.000583,1268413028.571429,789924714.285714,-478488314.285714,-0.308211,-0.351526,0.517349,0.247013
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_sm_util,GPU 7,1.855125,0.129300,0.174929,0.045629,40.595500,0.000000,0.000583,0.156714,0.165143,0.008429,0.042352,0.061584,0.933643,0.245429
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_sm_occupancy,GPU 7,1.853118,0.129300,0.174929,0.045629,40.595500,0.000000,0.000583,0.016286,0.016571,0.000286,0.015651,0.017606,0.975595,0.361969
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_usage,GPU 7,1.826537,0.125312,0.249117,0.123804,14.000268,0.000000,0.002388,85.000000,100.000000,15.000000,0.792143,0.753167,0.060032,0.029139
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",gpu_frequency,GPU 7,1.819912,0.112775,0.236683,0.123908,14.687567,0.000000,0.000666,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",gpu_mem_used,GPU 7,1.819912,0.112775,0.236683,0.123908,14.687567,0.000000,0.000666,90.872500,96.423700,5.551200,0.000000,0.000000,0.000000,0.000415
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",gpu_sm_frequency,GPU 7,1.819912,0.112775,0.236683,0.123908,14.687567,0.000000,0.000666,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",gpu_mem_frequency,GPU 7,1.819912,0.112775,0.236683,0.123908,14.687567,0.000000,0.000666,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_usage,GPU 7,1.734202,0.130362,0.256317,0.125954,13.015347,0.000000,0.000666,85.000000,100.000000,15.000000,0.792143,0.753167,0.060032,0.029139
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_mem_frequency,GPU 7,1.733292,0.125312,0.249117,0.123804,14.000268,0.000000,0.002388,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_mem_used,GPU 7,1.733292,0.125312,0.249117,0.123804,14.000268,0.000000,0.002388,90.872500,96.423700,5.551200,0.000000,0.000000,0.000000,0.000415
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_frequency,GPU 7,1.733292,0.125312,0.249117,0.123804,14.000268,0.000000,0.002388,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_sm_frequency,GPU 7,1.733292,0.125312,0.249117,0.123804,14.000268,0.000000,0.002388,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",process_gpu_usage,GPU 7,1.726555,0.124400,0.249267,0.124867,13.162590,0.000000,0.001166,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
Memcpy HtoD (Pinned -> Device),gpu_pcie_transmit,GPU 7,1.724889,0.001929,0.010883,0.008955,183.518009,0.000000,0.002480,1097442028.571429,1483320072266.666748,1482222630238.095215,1445.666478,9.104545,0.000000,0.003275
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",process_gpu_usage,GPU 7,1.687822,0.129357,0.257083,0.127726,12.549777,0.000000,0.001166,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_mem_used,GPU 7,1.639337,0.130362,0.256317,0.125954,13.015347,0.000000,0.000666,90.872500,96.423700,5.551200,0.000000,0.000000,0.000000,0.000415
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_frequency,GPU 7,1.639337,0.130362,0.256317,0.125954,13.015347,0.000000,0.000666,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_mem_frequency,GPU 7,1.639337,0.130362,0.256317,0.125954,13.015347,0.000000,0.000666,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_sm_frequency,GPU 7,1.639337,0.130362,0.256317,0.125954,13.015347,0.000000,0.000666,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"ncclDevKernel_AllGather_RING_LL(ncclDevComm*, unsigned long, ncclWork*)",gpu_usage,GPU 7,1.582827,0.429000,0.321867,-0.107133,-14.088363,0.147145,0.051282,89.714286,100.000000,10.285714,0.708258,0.686003,0.110086,0.044795
"ncclDevKernel_AllGather_RING_LL(ncclDevComm*, unsigned long, ncclWork*)",gpu_sm_util,GPU 7,1.560152,0.429150,0.278686,-0.150464,-10.003801,0.069679,0.034965,0.108167,0.165143,0.056976,0.342160,0.365117,0.555760,0.426908
"ncclDevKernel_AllGather_RING_LL(ncclDevComm*, unsigned long, ncclWork*)",gpu_sm_occupancy,GPU 7,1.552233,0.429150,0.278686,-0.150464,-10.003801,0.069679,0.034965,0.011833,0.016571,0.004738,0.310159,0.312489,0.595139,0.609095
"void vllm::reshape_and_cache_flash_kernel<unsigned short, unsigned short, (vllm::Fp8KVCacheDataType)0>(unsigned short const*, unsigned short const*, unsigned short*, unsigned short*, long const*, long, long, long, long, long, int, int, int, float const*, float const*)",gpu_usage,GPU 7,1.310021,0.047925,0.113283,0.065358,19.290502,0.000000,0.000666,85.000000,100.000000,15.000000,0.792143,0.753167,0.060032,0.029139
"void vllm::reshape_and_cache_flash_kernel<unsigned short, unsigned short, (vllm::Fp8KVCacheDataType)0>(unsigned short const*, unsigned short const*, unsigned short*, unsigned short*, long const*, long, long, long, long, long, int, int, int, float const*, float const*)",gpu_mem_used,GPU 7,1.260795,0.047925,0.113283,0.065358,19.290502,0.000000,0.000666,90.872500,96.423700,5.551200,0.000000,0.000000,0.000000,0.000415
"void vllm::reshape_and_cache_flash_kernel<unsigned short, unsigned short, (vllm::Fp8KVCacheDataType)0>(unsigned short const*, unsigned short const*, unsigned short*, unsigned short*, long const*, long, long, long, long, long, int, int, int, float const*, float const*)",gpu_frequency,GPU 7,1.260795,0.047925,0.113283,0.065358,19.290502,0.000000,0.000666,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::reshape_and_cache_flash_kernel<unsigned short, unsigned short, (vllm::Fp8KVCacheDataType)0>(unsigned short const*, unsigned short const*, unsigned short*, unsigned short*, long const*, long, long, long, long, long, int, int, int, float const*, float const*)",gpu_sm_frequency,GPU 7,1.260795,0.047925,0.113283,0.065358,19.290502,0.000000,0.000666,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::reshape_and_cache_flash_kernel<unsigned short, unsigned short, (vllm::Fp8KVCacheDataType)0>(unsigned short const*, unsigned short const*, unsigned short*, unsigned short*, long const*, long, long, long, long, long, int, int, int, float const*, float const*)",gpu_mem_frequency,GPU 7,1.260795,0.047925,0.113283,0.065358,19.290502,0.000000,0.000666,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::reshape_and_cache_flash_kernel<unsigned short, unsigned short, (vllm::Fp8KVCacheDataType)0>(unsigned short const*, unsigned short const*, unsigned short*, unsigned short*, long const*, long, long, long, long, long, int, int, int, float const*, float const*)",process_gpu_usage,GPU 7,1.228730,0.047686,0.113183,0.065498,18.095317,0.000000,0.001166,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
"void vllm::rotary_embedding_kernel<c10::Half, true>(long const*, c10::Half*, c10::Half*, c10::Half const*, int, long, long, int, int, int)",gpu_usage,GPU 7,0.950848,0.061950,0.125100,0.063150,14.303803,0.000000,0.002388,85.000000,100.000000,15.000000,0.792143,0.753167,0.060032,0.029139
"void vllm::rotary_embedding_kernel<c10::Half, true>(long const*, c10::Half*, c10::Half*, c10::Half const*, int, long, long, int, int, int)",gpu_mem_frequency,GPU 7,0.903285,0.061950,0.125100,0.063150,14.303803,0.000000,0.002388,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::rotary_embedding_kernel<c10::Half, true>(long const*, c10::Half*, c10::Half*, c10::Half const*, int, long, long, int, int, int)",gpu_sm_frequency,GPU 7,0.903285,0.061950,0.125100,0.063150,14.303803,0.000000,0.002388,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::rotary_embedding_kernel<c10::Half, true>(long const*, c10::Half*, c10::Half*, c10::Half const*, int, long, long, int, int, int)",gpu_frequency,GPU 7,0.903285,0.061950,0.125100,0.063150,14.303803,0.000000,0.002388,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::rotary_embedding_kernel<c10::Half, true>(long const*, c10::Half*, c10::Half*, c10::Half const*, int, long, long, int, int, int)",gpu_mem_used,GPU 7,0.903285,0.061950,0.125100,0.063150,14.303803,0.000000,0.002388,90.872500,96.423700,5.551200,0.000000,0.000000,0.000000,0.000415
"void vllm::rotary_embedding_kernel<c10::Half, true>(long const*, c10::Half*, c10::Half*, c10::Half const*, int, long, long, int, int, int)",process_gpu_usage,GPU 7,0.897165,0.061557,0.124783,0.063226,13.525175,0.000000,0.001166,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_link_transmit,GPU 7,0.671678,1.551914,1.467171,-0.084743,-7.574540,0.000015,0.000583,1268414671.428571,789925285.714286,-478489385.714286,-0.308211,-0.351529,0.517348,0.247013
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_link_receive,GPU 7,0.671677,1.551914,1.467171,-0.084743,-7.574540,0.000015,0.000583,1268413028.571429,789924714.285714,-478488314.285714,-0.308211,-0.351526,0.517349,0.247013
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_sm_util,GPU 7,0.647107,1.551914,1.467171,-0.084743,-7.574540,0.000015,0.000583,0.156714,0.165143,0.008429,0.042352,0.061584,0.933643,0.245429
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_sm_occupancy,GPU 7,0.643380,1.551914,1.467171,-0.084743,-7.574540,0.000015,0.000583,0.016286,0.016571,0.000286,0.015651,0.017606,0.975595,0.361969
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_tn,gpu_usage,GPU 7,0.553047,1.620275,1.409233,-0.211042,-1.867390,0.001017,0.019980,85.000000,100.000000,15.000000,0.792143,0.753167,0.060032,0.029139
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",process_gpu_usage,GPU 7,0.462756,0.119529,0.180817,0.061288,6.885910,0.000000,0.001166,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_usage,GPU 7,0.456303,0.120350,0.178983,0.058633,7.029143,0.000000,0.002388,85.000000,100.000000,15.000000,0.792143,0.753167,0.060032,0.029139
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_tn,process_gpu_usage,GPU 7,0.450206,1.609700,1.412400,-0.197300,-1.617240,0.004992,0.034965,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_mem_used,GPU 7,0.412142,0.120350,0.178983,0.058633,7.029143,0.000000,0.002388,90.872500,96.423700,5.551200,0.000000,0.000000,0.000000,0.000415
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_frequency,GPU 7,0.412142,0.120350,0.178983,0.058633,7.029143,0.000000,0.002388,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_mem_frequency,GPU 7,0.412142,0.120350,0.178983,0.058633,7.029143,0.000000,0.002388,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_sm_frequency,GPU 7,0.412142,0.120350,0.178983,0.058633,7.029143,0.000000,0.002388,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_tn,gpu_mem_frequency,GPU 7,0.394097,1.620275,1.409233,-0.211042,-1.867390,0.001017,0.019980,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_tn,gpu_sm_frequency,GPU 7,0.394097,1.620275,1.409233,-0.211042,-1.867390,0.001017,0.019980,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_tn,gpu_mem_used,GPU 7,0.394097,1.620275,1.409233,-0.211042,-1.867390,0.001017,0.019980,90.872500,96.423700,5.551200,0.000000,0.000000,0.000000,0.000415
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_tn,gpu_frequency,GPU 7,0.394097,1.620275,1.409233,-0.211042,-1.867390,0.001017,0.019980,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_usage,GPU 7,0.314256,0.126100,0.175283,0.049183,5.636315,0.000000,0.000666,85.000000,100.000000,15.000000,0.792143,0.753167,0.060032,0.029139
"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, 4, 5, true>(flash::Flash_fwd_params)",gpu_usage,GPU 7,0.310536,0.118475,0.166517,0.048042,5.710725,0.000000,0.002388,85.000000,100.000000,15.000000,0.792143,0.753167,0.060032,0.029139
"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, 4, 5, true>(flash::Flash_fwd_params)",process_gpu_usage,GPU 7,0.302940,0.117500,0.166667,0.049167,5.496886,0.000002,0.001166,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",process_gpu_usage,GPU 7,0.300280,0.125129,0.174967,0.049838,5.360514,0.000002,0.001166,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,process_gpu_usage,GPU 7,0.281919,0.070086,0.057383,-0.012702,-21.529607,0.000000,0.003361,86.714286,100.000000,13.285714,0.689539,0.664596,0.117908,0.044795
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_mem_frequency,GPU 7,0.277213,0.126100,0.175283,0.049183,5.636315,0.000000,0.000666,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_sm_frequency,GPU 7,0.277213,0.126100,0.175283,0.049183,5.636315,0.000000,0.000666,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_frequency,GPU 7,0.277213,0.126100,0.175283,0.049183,5.636315,0.000000,0.000666,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_mem_used,GPU 7,0.277213,0.126100,0.175283,0.049183,5.636315,0.000000,0.000666,90.872500,96.423700,5.551200,0.000000,0.000000,0.000000,0.000415
"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, 4, 5, true>(flash::Flash_fwd_params)",gpu_mem_used,GPU 7,0.274353,0.118475,0.166517,0.048042,5.710725,0.000000,0.002388,90.872500,96.423700,5.551200,0.000000,0.000000,0.000000,0.000415
"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, 4, 5, true>(flash::Flash_fwd_params)",gpu_mem_frequency,GPU 7,0.274353,0.118475,0.166517,0.048042,5.710725,0.000000,0.002388,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, 4, 5, true>(flash::Flash_fwd_params)",gpu_sm_frequency,GPU 7,0.274353,0.118475,0.166517,0.048042,5.710725,0.000000,0.002388,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, 4, 5, true>(flash::Flash_fwd_params)",gpu_frequency,GPU 7,0.274353,0.118475,0.166517,0.048042,5.710725,0.000000,0.002388,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_usage,GPU 7,0.234231,0.069943,0.057617,-0.012326,-18.316743,0.000000,0.001166,89.714286,100.000000,10.285714,0.708258,0.686003,0.110086,0.044795
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_mem_frequency,GPU 7,0.225776,0.069943,0.057617,-0.012326,-18.316743,0.000000,0.001166,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_sm_frequency,GPU 7,0.225776,0.069943,0.057617,-0.012326,-18.316743,0.000000,0.001166,141000.000000,141000.000000,0.000000,0.000000,0.000000,,1.000000
